0	"#Personally I watch #ExtraTime on SS4 with @robertmarawa Mondays top class analysis who knows may the entire SA<lol> RT @Mindlos_Khafu"""
0	Jacksonville really sound like the move tomorrow
2	I'm sorry she may be the queen but Madonna is a bitch #gogaga
0	The 25th of February, the colonists returned to Granite House, and by means of the double cord, shot by an arrow to the door-landing, commu
1	#tbt a year ago tomorrow i would have met the amazing Christina Grimmie :) #takemeback http://t.co/leQjLVx1
1	Watching Die Hard for the 1st time with @linpel & @lettersfromgena. Alan Rickman makes this better than it already was.
0	"@thebrandbuilder @jowyang See what I just did"" sound s like you saw Billy Crystal in Mr. Saturday Night. Yes?"""
0	Wales' Rugby World Cup squad will be named at 9:00pm tonight, Melbourne time. We'll soon find out whether the... http://t.co/FzPpyp2
0	"Catholics give up stuff for Lent, Jews are fasting today...being Presbyterian is starting to feel like the Casual Friday"" of religions! ;)"""
0	"Maniaci on Casimir Pulaski Day (March 1, 2004): Some people call it a holiday."" Judge: ""I call it a holiday."" #DrewPeterson"""
1	DRY by PJ Harvey is a brilliant record. I listened to the whole thing yesterday on a break from editing. #filmmaking http://t.co/SJAAmVJ
2	i haven't worn Makeup since Ash Wed. ;o <3 i don't like it anymore .
1	Making plans AHEAD of time is best. Friday going to go see Final Destination 5 w/ my mains Gem, Ariana, Brian, Drew, & Rachael. (;
1	"I knw my ish!... Kev hart voice""...lol! Happy sunday!RT @DiMaaHhh: Lol:-pRT @Credo_Liyo: If kevin hart make u ... http://tmi.me/e7wz4"""
0	Pramod Venkatesh Mahajan 30 October 1949 was an Indian politician. He was one of the second generation leaders of the Bharatiya Janata Party
0	A little bit of Toolroom TV to get you in the mood for Sat Night.... FILTHY RICH IN THE HOUSE @markstorey http://t.co/aYU6ANrJ
2	@hannnn_ox that's shit :( Banff would be better aswell! Still going out in Keith on the 3rd? X
1	@limmengkeong hahaha.... Rest assured it will be something big on Tuesday in Putrajaya
0	FRIDAY NIGHT LIVE! We are going to a Maulers Game! Meet at MVC at 6:30, bring $5 + fastfood $ + funds to buy CaseyFace some chocolate pie...
0	Watch the 2012 Independent Spirit Awards THIS SATURDAY and chat live with @ChrisGethard and @mattsinger http://t.co/8dhxZ4sB
2	"Of course I'm not home when my team in town :/ @SteveyC16: Knicks vs Celtics preseason game in Albany this saturday....who going??"""""
0	"Read my response to Green Day - Last night on earth or Last of the American Girls?"": http://4ms.me/p3GXtq"""
2	I can get money for Kermit but ain't gone have it by tomorrow!
1	Gonna be at SM Sta. Rosa today 4pm with Krissy & October 17 with Jasmine Curtis, Khalil Ramos & Enrique Gil @ MOA See youuuu
1	#McIlroy had a strong start in Thursday's opening round of the Honda Classic, but the No 2 was upstaged by US Ryder Cup captain #Love III.
1	@dune glad to hear you are a fan of douglas adams... I am on my 7th rerread/listen to #hitchhikersguide
2	i ain't need no test to tell me i was smart... Fuck the IOWA, ISAT, Selective Enrollment, PSAT, ACT, & the SAT tests
0	Saw the 1st team training and saw Edgar Davids. Looks like deece baller for a 39 year old. Training monday!
0	WE'RE ON THE ROAD TO WEMBLEYYYYYYY. May as well start organising the trip ay. KINGS OF ENGLAND, NORWICH CITY.
0	"Come see my brother tonight at the Roxy! @CurtClendenin: An events page found on google for my show tomorrow! http://t.co/M8jdAEpy"""""
0	@AyumiiMariie we goin to fairground tomorrow I'm picking you up from work
0	RT @spin1038: Jane Lynch hosting the Emmys this Sunday.Guest presenters: Rob Lowe, Ashton Kutcher, Melissa McCarthy & Lea Michele #emmys
1	@Serpico61 I want too But it is the same night at Nuit Blanche. I will make an appearance hopefully. Miss you too lovely.
1	Heading back to Chesterfield for a job tomorrow after an intense & amazing few days in Derby with the @lostalone lads! DVD is looking ace!
0	RT @cc_ntertainment: @DevonRW Come party with us & Young Dro Next Sunday August 7th Black Lion Atl 253 Auburn Ave. Free vodka shot menti ...
1	Exciting ang Sarah G Live this sunday with Anne Curtis, Myrtle, Melay, Echo, Jm de Guzman and Toni Gonzaga! =)
1	@x0KaeLyn Thank youuuuuuu <3 Wanna come over tomorrow after 5 or wanna wait for me at Monroe with Grace Jurrel so we can get ~~~~~
0	Idk exactly who, but me and Blake have like 3 people i think, we need to finish the papers by tomorrow at 3pm
2	@aPolishgirl also, the Dems had huge majorities in both chambers of congress obama's 1st 2 yrs in office. Republicans controlled nothing.
1	"7/9/1983 Madonna released Holiday"" as a single from ""Madonna: The First Album"", It was the 1st Madonna song to enter the Billboard Hot 100."""
1	OK SORRY SM Sta. Rosa, November 10! See you guys! =)
2	dont get paid till saturday but im going traffod centre tonight, cba
2	Giants 3rd-round pick failed drug test at NFL Combine: Jayron Holsey knew it would hurt him bec... http://t.co/PZPzx0Dv #newyork #sports
1	@TheNameIsCasie today I started pre-planning my March trip to WPPI and to visit @GussySews in CA. I CANNOT wait to see you again!!
2	Police, protesters clash at Republic Day march in Turkey: On a day marking the 89th anniversary of the founding ... http://t.co/xewokaIE
0	I wanna go buy new Vans just because I'm going to @ilovetmills 's concert on November 17th. <33
1	Anyone else find it entertaining that Ash Wednesday and National Margarita Day fall on the same day?
0	Coni is still looking for volunteers for the painting project that is expected to be completed on Saturday, November 10 and November 17.
0	Week 1 NFL story lines: Steelers and Ravens, together again: Beyond the Packers-Saints opener Thursday, the high... http://t.co/QmGsig3
2	"@3Sugar2Ray1: bro This nigga said Zimmerman was charge with a 2nd degree murder. Who he kill the 1st time?"" Lol"""
0	@R2UK @double6jg @isandbach one of the clients had it today. We get it tomorrow. I'm hoping I notice unlike HD TV!
0	Also,SPREAD THE WORD about our fundraising begin September 17 to raise funds for a 30 second commercial during the 2013 NBA All-Star Game.
0	[INFO]Tiffany will be the MC for SBS K-Pop Super Concert in USA on Nov 10 SBS K-Pop Super Concert in America on Nov 10
1	Kurt Convey wins the boys race in 16:01 with Nick Diaz coming in 2nd around 16:10. Rounding out the top 3 was Kenny Castro.
0	We've come all the way from canadia... on Caltrain to #stanford! #quatchi #s @ 22nd Street Caltrain Station http://t.co/JV9VOUEt
1	Machine Gun Kelly concert tomorrow with the best sister in the world (: #GirlTime #RealTalk (:
1	@Sep29th happy 16th birthday Rella . Get drunk for me frl . Enjoy your day & wish you many more !
0	will testdrive the new Nokia N9 phone with our newest app starting on Thursday :-)
2	C'mon Rebels, put an apple in the pigs mouth!!! Red Wolves fans focus all of your hate & anger at the pigs tomorrow.
0	Rick Stein has taken over Padstow; why should Damien Hirst be allowed to destroy the aesthetic appeal of Ilfracombe? http://t.co/9Dzz3MZt
0	Perfect Little Planet, the Challenger Learning Center of Tallahassee's new planetarium show premieres tomorrow!... http://t.co/OSgAicW3
0	ARRIVAL of ship: SHAM Port: ABU DHABI Time: Nov 1 2012 6:27PM (UTC) (Time of arrival/departure is the time the vessel approaches ...
0	In South Korea, when ur born, ur already a 1 yr old, #Psy was born on 31st Decemeber, so next day he was 2 yr old :D #TrueFact
1	It's 2.32 a.m. here in Italy now :) Tomorrow other amazing photos for you! ;) Night! :D http://tumblr.com/xwt3xv1snb
1	"New cast of DWTS tba at 8pm tonight!! So excited :) The meeting tonight better be done, or someone"" will have to lend me their phone :) thx"""
2	world war 3 has been going on in my house since Monday. How long do these things usually last?
0	Who's appearing at the Houston Livestock Show and Rodeo come March? That is, other than George Strait?... http://t.co/5u61o6o9
1	Four Lions. Watch it on Channel 4. Tonight. At 8pm. Best film ever. I have this on my IPad. Never tired of it. http://t.co/7I6OapX
1	@stephenfry cant wait! coming to see you in February from Belgium!
2	Just been told by west-point cop that dixie wont be open till friday, Morning or night he wasn't sure yet.
0	Who wants to see Maya Rudolph sing Prince with my Thursday night
1	It appears Douglas Adams may have right about telephone sanitisers all along. http://t.co/fmCLLYp9
0	Morgan State calls timeout. Its DSU 28, Morgan State 20 with 7:09left in the 4th quarter. Morgan State is going for 4th down at the dsu 22
1	Amazing!! We may not have won the 2nd game, but it was hard fought & the sold out BCA was rockin! #PROUDTOBEATIGER :) http://t.co/NfgZ7Otf
1	@badassday I love NZ was there in Feb have friends with vineyard which is useful!! In Nelson lovely part of NZ!
0	Our Business Club's networking dinner with Eskom's CFO Paul O'Flaherty is on 29 October. Book with Lisa 0118704263 http://t.co/DJL5dVku
1	Well since it's been the 7th here n Japan 4 over 12 hrs I'd like 2 wish my BFF @MiaMcK a grand 26th. Sad I can't b there w/you.
1	"- People are saying it's one of the best shows they've ever seen!! Brothers Grimm Spectaculathon"" at East, Saturday at 7pm!! BE THERE."""
1	@sharmaro84 Sharon, Hi, you may be interested in this ----> Jeff Timmons on Paul And Matty Show http://t.co/2bDUsbU0
0	Church tonight, who will you bring????
1	"RT @Ro_OneTwo: I will be at the movies Friday night to see Final Destination 5"". I'm in love with scary movies :)"""
0	Springsteen, Bon Jovi, Sting to Star in Hurricane Benefit Concert Friday: Superstar musicians born in the New Y... http://t.co/VFYM2xOU
0	OptaJoe: 1 - Norwich City have now become the 20th and final team of this Premier League season to score a goal from... http://t.co/bZcI4Y0a
0	@teensara Hahaha Did you see how upset AJ was during the Susan G Coleman segment on Monday :/
0	BOZO PORNO CIRCUS with EBM Dollz Live October 27 in San Antonio at BackStage Live! http://t.co/QohYJ2rJ via @BozoPornoCircus
1	Waiting for the highlight of my Thursday night Celebrity Juice #nolife
0	@sarahjenne 2nd the Ryan budget was from many years ago, most recent didn't include that and Mitt's said many times he's the president and..
0	#SAFC have brought on former #NUFC striker Louis Saha. The Frenchman is 6/1 to score the 2nd goal of this game. The draw is a 9/4 chance!
1	Lovin the presidential debate Shea Weber just leveled Evgeni Malkin, I may be on the wrong channel. z7hKP2Cd http://t.co/z7hKP2Cd
0	Apparently some dude called Shepard Fairey has a show on 2night? Drop by Blackall studio 1st if you missed the #imaginaryfriends show launch
1	@DynaMiteTM oh that's right Duels are tomorrow ha good luck to you and will
2	@zinsernyt Not sure if the marathon should happen, but by ignoring Saturday's Nets game that is still on, I find this article deceptive
2	Dongwoo gets so scared the whole time. This is like the 5th time he got scared because of the staff that's filming them lol ...
0	Where to fit #VoyageToVenus in my 6th Doctor timeline? Before Evelyn? After Charley? Maybe there's a clue in the dialogue #WhovianProblems
0	I've read two very different article about Christianity and horror films today. http://t.co/8hTYK83n http://t.co/1C6oyuQ5 #halloween #weird
0	"RT @TheBootGirls: Come to Boot Ride & Rally with Sons of Anarchy & Navy SEAL Marcus Luttrell"" Today from 3:30 pm to 6:30 pm. Ride... ht ..."""
0	@FreddieFans You sure it was Quo? They were the first act on, Queen weren't 2nd I'm sure of it
0	An emotionally intelligent organisation through mindfulness? Find out how with @GetSIYLI in San Fran in Dec https://t.co/wb39xM5B pls RT!
1	Stimulating & promising speech of the World Bank's President Jim Yong Kim in the Annual Meeting held in Tokyo on Oct 12 http://t.co/4cg3LMJR
1	@AP I hope they make sure to take care of Eli Manning, Giants Vs Pittsburgh on Sunday #NFL
0	RT @fauxjohnmadden: With the start of NFL Preseason upon us.. Tonight marks the beginning of the Raiders season, and the end of the Raid ...
0	Anyone going to volleyball game tomorrow?
1	@sgtSlap_aHoe Pretty good.. HBU? Ready to watch the Raiders tonight??
0	In other news... They're announcing the Houston Rodeo lineup on the 30th.
0	@PatienceMaddox Hey! Are you going to Noel Fielding with us on Friday?
0	As reported Jason Varitek is close to taking job with #redsox, may be special assistant to GM Ben Cherington. #redsoxnation
2	Sunday Dialogue: Curing the Health System: ... fostered by Republicans who place ideology over country, took tha... http://t.co/XDBUYLw
1	My Sis won tickets for the Jonas Brothers concert @ Fort Canning on Monday....
1	True Blood tonight #Yesssss!
0	Join Phil on November 8 at the Better Software East Conference in Orlando where he'll be speaking on How to... http://t.co/4kf840Xg
1	@rachvardon aladdin looked very happy in the field today, and came over to say hi when we rode round the jumps :)
1	Wish you were eating @ Jackie O's today? Come to the Appalachian Health Summit Saturday for delicious Jackie O's lunch, & health workshop :)
0	Postal plants to shrink, 28,000 jobs at stake: The U.S. Postal Service announced on Thursday it's moving forward... http://t.co/1CWNuysA
0	You may have find memories of rock concerts at Adelaide Oval. But how about a film screening?... http://t.co/tmwMHCJ0
1	Sufjan Steven's song Casimir Pulaski Day may be one of the greatest songs ever made.
2	Semi-finals tomorrow are going to be gay...
2	@bourneyr wait, comedy central isnt on freeview is it? :( also loving that i predicted this last night
0	Im trying out for the NFL Combine when I get out of college #youcanbelievethat
2	Wayne is on his 4th single w/ Carter IV already & still no album drop.. Sounds to me like he's searching for hits but hasn't found one yet
0	"the sports arena office.. (:@AdrianaGee Anyone know where I can buy arolladora tickets? For pico Rivera? On the 14th?? WSS sold out:("""""
0	@DJBamboozle Well, he's 2nd in the AL in ERA. He has a chance at the Cy Young, though Verlander is probably ahead of him right now
0	10+ items yndash; With this special deal for students, upgrade to Windows 7 ...17 Sep 2009 yndash; y'In the US,... http://t.co/fNxWaZd
1	Can't wait to go to the movies on Saturday to see Final Destination 5 (:
0	The wind bringing all of the leaves to our feet for tomorrow, the Street Viceroy artwork and track list to be unveiled. SAMO's Red Carpet.
0	Jenn's post below inspired me to find a few more pics of Alex at the Independent Spirit Awards this past February.... http://t.co/PSJWMBsj
2	Harris English, a #pgatour rookie, playing in his first @THEPLAYERSChamp, started his Saturday by plunking a marshal on the head #ouch
2	I noticed all the Huddlestone haters were conspicuous by their absence yesterday, particularly when he assisted Bale for the 1st goal #THFC
1	Ok I will be in the film Mt Zion which is out Feb with the man Stan Walker. The shit! Cool story bro? :)
0	Sitting in the sun listening to Nipsey Hussle
0	@zavvionline: Deus Ex: Human Revolution is the 3rd game in the series #DeusEx
0	January trip to Boston to see the Knicks Vs Celtics in the Boston Garden!
0	@blakemeacake15 don't eat until friday between the hours of 520 and go to ricks cafe in randolph to get food, ya dig?
2	2nd night Parker has been on it ..boy oh boy
0	@_AllBelongs2Me_ the McCormick Place....rite here by the hyatt hotel on like 23rd nd King Dr.
0	Just read an article...E L James is writing a 4th book in the 50 shades series
0	Keith foulke is throwing out the first pitch to Jason varitek.... I mean are we Rly celebrating an 8th yr reunion?
0	Making an effort to use my PS Vita a bit more. Only use it for FIFA at the moment! Gonna give a few demos a try. 1st Silent Hill BOM :-)
1	"Heard a great pub rumour last night Ireland has started printing punt and has the ability to swap back"" Do we even have a currency press?"""
0	@jencattle did you know I love your face? Because I do. PS. @craigsiedschlag I named my rubber ducky Capt. Sparkle-Pants the 3rd. #wtf
0	You may know them as the crazy boys on Nickelodeon, but I know them as my whole world and idols, Big Time Rush.
1	omg wait, Bel Ami comes out tomorrow! I'm going to watch it, finally.
2	Im sorry but this is the 1st time I saw Hoya unattractive at all hahahaha http://t.co/2AKLFJVt
1	@coolcat1304 I watched it 4 the 1st time & :-). Voted 4 it in the NTA awards - best Factual program. Mite need 2 watch rest on itvplayer
1	@38special_ Good luck agaist Tampa Bay tonight.
0	Indie bands Family of the Year and White Arrows at Space 301 this Wednesday - check out some new music: http://t.co/ogofSaLl
1	Brilliant 85 mins for @naisy14 in the Mersey derby. Not a bad game for 1st goal....
0	We will be closed this Monday, February 20th for Presidents Day. If you need access to your account over the... http://t.co/vyTBFiH4
0	august is hot for albums. watch the throne. red album, and tha carter IV. #toomuch
0	I was dreaming about Vampire Diaries last night. GALING.
0	To compare, Anderson Silva also has won 8 bonuses and made $475,000. If Lytle gets a bonus tonight, the $65k would be his 2nd biggest one.
0	USA calls last time out with 5:20 left in the half. They have 1st and 10 at Red Wolves 34.
2	So I heard my old crush is going to the bell game tomorrow and wanna talk? Wtf? :o #weird
2	Bad news, no Gibbs for Saturday. Unless we play TV5 at LB, we have lost before it's started. Santos is a liability and will be cut to shreds
0	Sony's putting out a new PS3 Firmware Update on Tuesday that FINALLY lets you see your PS Vita trophies on PS3. About ****ing time, Sony.
1	- Grassroots racing at its best returns to Marana on Saturday, October 27, at the Gladden Farms 10K an http://t.co/czsOxWoQ
0	Premier League Team of the Week: Van Persie makes cut for 10th time this season as Szczesny, A... http://t.co/IHAjTmHF #football #soccer
0	Tehran, Mon Amour: Obama Tried to Establish Ties with the Mullahs http://t.co/TZZzrrKa via @PJMedia_com No Barack Obama - Vote Mitt Romney
0	@_patrickrath the pieces that made the Fall show will be posted on the MPAC FB page, Twitter & posted up in the Murphy Center tomorrow!
1	Watching The Kandi Factory with Viggle Mon | 3:30PM | Bravo HD Get real rewards just for watching TV. #TheKandiFactory #viggle
1	@DutchJools I have a date with Christian Kane and the Leverage team that I recorded tues, then The Finder, sexy!, have fun, night night xx
0	This week marks the 34th anniversary of the death of Elvis Presley. Elvis died in Memphis on August 16, 1977 at... http://t.co/AEURv6c
1	@lore_x3 Dec 16th. I know it's so far and near the end of Sagittarius but I'm a full blown Sag girl :) lol
1	@Mark_Sanchez Here's a pic of my son before we took him to see you at Training Camp today! He's really a Sanchez too! http://t.co/MGcB7rH
1	Come out and support #RecapO tomorrow at #SilentNight on 113th and King Dr. from 4-8:30pm!!!!!!! Be the change you want to see.
0	#map: Somalia: Somali Refugees in the Region - As of 31 October 2012 http://t.co/O2WaeLyF #UN
2	@starky88 @nfl_uk Was in on sat and they only had the Ray Lewis home jersey. They didn't have a lot either.
1	One Night like In Vegas I make dat Nigga Famous
2	@kwan1926 I laugh to death!!!lol!! Don't trust the translation of google anymore! It's is full of errors!! btw u played truant today . \ _/.!
0	FM Preview: West Bromwich Albion v Aston Villa 28 Apr 2012 - FootyMad attempt to assist you with their form guide as... http://t.co/nUfpLPqJ
1	with J Davlar 11th. Main rivals are team Poland. Hopefully we an make it a successful end to a tough week of training tomorrow.
0	Brad Keselowski is your winner! Jeff Gordon finishes 2nd with Mark Martin, Jimmie Johnson and Carl Edwards rounding out the top 5.
1	Skyline Drive/ Shenandoah w the fambam tomorrow! Afghans at a park.. on a Sunday.. how unique lol
0	@iTasteLikCandy whoaa , well during the breaks i bee in dallas , so i might visit you in November , December , March , & thee Summer .
0	Filming all day tomorrow, I need rest... But I need to finish Act of Valor
2	Pretty sure he's a smarty pants lawyer and not at all new to Christianity or Christmas for that matter. It's the 25th. #dumbass
2	@chrischris__ The Sun: Paolo Di Canio says beating Aston Villa tonight would be like having sex with Madonna. #legend
0	Oh gosh, we're playing Taylor Allderdice tomorrow. Scouting report says they just got a new left mid who goes by the name of Wiz Khalifa
1	First the Superbowl now Revel will finally be released on DVD on Nov 24th! My day is complete!!!! Oh how I love my Bey
1	Just been to @RSPCAYORK with @mrsiveson for 1st time since Blake. Walked Reggie & Anna, 2 really sweet dogs.
0	The FA will be bringing a new interactive Road Show to Arsenal Ladies ahead of the game against Everton on Thursday
1	@nolimitcattleco We haven't talked about it yet. However, we are very excited about the Jan Revolution heifer calf that is inside of her.
0	The big day is TOMORROW! Mau XTERRA World Championships at the Ritz Carlton at 9:30AM! http://t.co/O0KY5kaz
0	@IRONHEID in Zimmerman! C'mon. And then she was talking to Jenny about the retreat like she was there and she wasn't!
0	Who wants to take me to the Fairground's or Williamsport's fireworks tomorrow!
0	Might have to make that Final Destination 5 move on friday...
1	@TheEllenShow I was watching the show today & was awesome show & congrats to Melissa McCarthy so excited for her last night! Love you both!
1	@missmariejames Party in the House tonight everybody gonna have a good time...Happy Independence Day #JAMAICA
0	@RetroCR How much is Retro City Rampage? on the Playstation Network, I need to know since Im purchasing a PSN Card tomorrow and need to know
0	I've bitched enough. RT @AP: CBS says Andy Rooney to make his final weekly 60 Minutes appearance this Sunday: http://t.co/PFW8Odz5
0	When Eraserheads, Francis M. and Rivermaya are in the same stage | The APR Blog http://t.co/R8sZlfje via @arjaypaulreyes
1	media going mad for anderson silva in rio and its only wednesday , saturday is gonna be epic @ufc
1	The Lorax paid us a surprise visit, checking the place out for Saturday. Come meet him 11/3 from 10-2! http://t.co/JJIicH4D
1	Sat in a boozer in Bethnal Green listening to the DJ play @IamFakeBlood - I think I like it at about 138bpm.
1	@MaherZain: Dr Mohamed Morsi announced as Egypt's 1st elected President after the glorious 25th of Jan Revolution. Congratulations to #Egypt
0	Rockets today with NEW team of Asik, Jeremy Lin, and James harden!!!! watching only 1st quarter then leaving to and party
2	I go on channel 7 to see what the weather is gonna be like tomorrow and Taylor Swift singing.. #EEWWW #GETOFFMYTV
1	YES we all know INDIO vs CV is tomorrow the BELL GAME. Its enough.!!
1	@CharlieBlythe i'm going on Big Brother's Bit On The Side next Tuesday! I thought you would appreciate this haha :)
1	@woolimboys Oppa you may have ur style like Hoya oppa.Dun worry,even now,you have a lot of fans , like me !!
0	AUSTRALIA DAY #T20 International to kick-start the ultimate Australia Day long weekend @ANZStadium Sat 26 Jan: http://t.co/Z8xTr8r7
0	Job report to be released on Friday by the Kremlin, aka, Bureau of Labor Statistics. Get your conspiracy theories ready!!!
0	@mattwoodruff29 he's 2nd on that list. he retired Mick Foley in there.
2	Team Rita, oh you fancy huh? 2nd place, trophies, eatin' at the Blackwell 2nd place, trophies, eatin' at the Blackwell. Oh you fancy huh?
1	Yayyy!!! RT : @coupleBOOBS: Nicki Minaj - Pink Friday, up 15 places, to #16 on the Official UK Top 40 :) http://t.co/zFJnqER
1	@923NowFM @jenniferhudson just saw jennifer Hudson on 26th street she looks great!! Super skinny
1	Its FRIENDSHIP DAY coming this sunday and people are reacting like Valentine day
1	Happiest Baby on the Block Class is being offered at National Nanny Training Day April 28th http://t.co/qYT5ddId
1	Enjoying a high volume of trash tv tonight. Just caught the tail end of X Factor. LOVE Gary Barlow. LOVE him. Obviously an age thing.
0	@Oficial10Oscar Will you get your driver to stop outside Cobham tomorrow so i can have a picture with you?#ChatOscar
1	"@djjanice891 hi there DJ janice.. can you play COLD SUMMER NIGHTS by Francis M."" in way back wed.? this is for you STARLIGHT.. :)"""
1	Won the 400 and the 200 and came 2nd in the 800 at Tayside and fife championships!
0	On my way to the airport with 50 min sleep all night...eyes burning like I'm on True Blood..WTF
2	& then @JusSOBrooklyn idk he danger, we in a whip full w/deals,weapons & Beyonce new CD - night almost killed me IM N2 self preservation bro
0	Watch Latoya tonight on Dr Drew 8:00pm central time! What she thinks should happen to Conrad Murray!!!!
0	Amazon has opened an online store for Black Friday 22 days before the shopping event is scheduled to take place. http://t.co/3E1XyRnx
1	Capello says time for Russia to win big match: Russia manager Fabio Capello on Thursday said that he intended to... http://t.co/EFc5Cfng
0	Daily Zap OKC vs SAN June 2nd 2012: Daily Zap OKC vs SAN June 2nd 2012 Check tonight's e... http://t.co/0o317Q3H Wait 5s,pressSKIP AD
0	Today's news: Democrats offer Republicans everything they asked for; Republicans demand more. Not hard to understand: R's want a shutdown.
0	C'mon Cam and the Panthers! U r the missing link in my quinfecta weekend. Hard to do...App win, UNC win, State loss, Dook loss, Panther win
0	@MsWarburg Not really though. Diet's harder to find. Last year, it was out til mid-Nov. then gone when Xmas got here. Gotta be ready.
1	All I know is the road for that Lomardi start at TONIGHT!!!! We will set a record for a pre-season MNF I can guarantee it.
1	Sunday was the first cooler-than-normal day @ BDR in October. This morning was the coldest one of the season.
0	I still haven't started tidying my room and I'm just sat on the floor watching Project X lol
2	#Trayvon My daily tweet(s) 10/17 and 10/18 in memory of Trayvon Martin - killed 236 days ago.~May you Rest in Peace~ (Love to the family)
0	Mommy told me to ask #GummyBear if he want to come to the house Saturday
1	Kick-off your weekend with service! EV!'s Get on the Bus trip to the Boys & Girls Club is Friday from 3-6! Hope to see you there :)
2	when Trayvon touched my shoulder in 7th period and tried to hide like it wasn't him >> lmfao you can see his tall ass anywhere!
0	@KhizM @omar_quraishi hmm ok but prob compared to NCA it may well be ?
2	I'm going to the Duke game on Saturday. Haha. DUKE. What'a joke they are.
1	@swamy39 U proved to be a better scriptwriter than Shazia Ilmi. #Ramdev will end fast or move to Ramlila where he has permission till 30 Aug
2	Media should remember that the Trump and Murdoch incidents is a civil rights issue, not a 24 hour news story. It has to be stopped Nov 6.
2	Today, April 17th (Palestinian Prisoner's day), is ironically the day Israel claimed it would release Khader Adnan. No action yet.
1	Just close your eyes The sun is going down You'll be alright No one can hurt you now Come morning light You and I'll be SAFE AND SOUND #NP
1	Red Wolves HOME game TODAY at 2:00pm! Excited to see the best fans in the Sun Belt again! #HowlYes #GostAte!
0	Despite Sandy, The Show Goes On: WEEHAWKEN, NJ - OCTOBER 30: Much of the New York City skyline sits in darkness... http://t.co/Xyt3hxTm
0	@VictoriaMiringu clemson sweatshirt came in today, got new uggs and got a couple pairs of 7 jeans....im ready but winter wont be the same.
1	This time tomorrow night ill be partying it up in chapel hill :) #cantwait
1	It's Singapore's Independence Day today! Happy National Day! Can't wait for the parade this evening!
1	da 1st chinese song ever that interests me ^ ^ --> http://t.co/TnDnBgyt .. this is OST for drama In Time With You,n the drama was good! :)
0	@mzma187 I'm thinking of going tomorrow and then moving onto Bolton from there to get City + Eagles
1	"it's wednesday ! @PiscesLikeJosh Wookiee Photo"" funny ! @joshgroban - What Makes You Beautiful - One Direction cover: http://t.co/R4RpeSZi"""
2	just walked past a girl throwing her guts up outside a bus stop... average Monday night in Shotton.
2	Holger may have another selection headache with Carl Valeri coming off with a possible injury after 30 mins in tonight's game v Cesena
0	World Bank's most business-friendly countries;Malaysia is the 12th most competitive economy on the world for doing business.
0	You're going to breath the same air as Song Joongki tomorrow @cheonsa_jia grrrr
0	Dethklok, All That Remains, Machine Head, and The Black Dahlia Murder at Stage AE November 8th..HIGHLY considering going to that.#heavymetal
0	envy everyone going to the Big Bang shows tomorrow and Saturday. ;_;
0	@nbcnews will the NYSE and Nasdaq be open tomorrow
2	@ChicagoBears can not let be a let down game Sunday with Houston and San Fran coming up. Gotta focus on beating Tennessee. #JayisourQB
1	Games played during the week are now more interesting than Super Sunday!
0	@Baby_Boomer93 Yeah bro! Girls Gone Wild is hosting a party friday hahahah. Make sure your in shape before bootcamp, otherwise it will suck.
0	Spending Friday night with my main man Charles Dickens.
