0	on my YM shit right now. just finished listening to I Am Not A Human Being. now going onto Pink Friday. after this, hello Careless World.
0	Nooooooooo just seen the FA Cup 3rd round is the day I go skiing #peak
0	I'll let Killing Joke deal with my Sunday night blues instead. That's Dave Grohl on drums too. http://t.co/bp1mSufB
1	"MARCIA GAY HARDEN is 52 today...loved her #SVU roles as an FBI agent, and especially the Amanda Knox"" movie."""
0	@WalkerAntoine8 November 9th @CureLounge get your tickets for the event of the season Asap for more info 6179229545. http://t.co/blR3NNmt
0	Meetings in Edmonton tomorrow morning. Shopping in the afternoon. Football game in the evening. Drinks afterwards? Where?
0	First thing MON needs to do tomorrow is get on the phone to Spurs and insist that Danny Rose is not returning to White Hart Lane #SAFC #FTM
0	ATHENS (Reuters) - Greek lawyers launched their defense of a prominent journalist on Thursday charged with break... http://t.co/Scfu9vyc
1	I'm totally going to ace the SAT!! #justkidding #iwish
0	Watching the 1st season of Army Wives
0	@David_MD1 free trial of NBA league pass until nov 7th check it out on http://t.co/slVLa2Ky
1	@MLBastian that could be the turning point in the series. Not just the game......the series. With Verlander pitching Thursday.....
1	@onekybabydoll: Wisconsin don't forget to VOTE TODAY!! VOTE DEMOCRAT!! Go Wisconsin.#WIunion. Its critical to vote. GOP thinks you wont
0	NFU unchanged for the 4th successive game tonight: Nicklin, Gardner, Peat, King, Anderson, Hunter, Bolder, Muldoon, Bradshaw & Williams
1	March Fourth Marching Band is sound checking and sounds awesome. Don't miss this show tonight.
1	@CherieLuLu74 Oh it was a good cry. She's a Blake fan & was SO happy Taylor didn't win for the 3rd year in a row.
1	@OnlyGirlRiRi1 same here!! The funny thing is that i saw Rih exactly one year ago! On the loud tour november 1 2011 :)
0	@yo_navaz You going to be at the Nov 15 showing of TIC at Vans? Robbie is hyping the night to the locals. Free session will be bananas.
1	"Captain Darren Sammy just announced Windies will be playing for Runako Morton"" during 3rd ODI. ""Tribute a great team man and brother"""""
1	@adaminside I swear my Facebook was exploding this morning! Booms all over the fucking place! Reminded me of Four Lions. XD
2	Bharatiya Janata Party (BJP) national vice-president Gopinath Munde on Sunday refuted rumours that he was going to join the Congress.
0	Have seen 4 deer in Dexter so far tonight @halbop15 @meghaneliz
0	For those interested, Mark Martin will make his 850th career NSCS start this weekend (ranked 5th on all-time list). #NASCAR
1	@alfredoflores follow @amandawanxo , find her on NOVEMBER 26. meet her. she'll be at the bell center by 4:00pm ITS HER DREAM 2 MEET U!!90
0	@cartermatic_15 hell yea bro the crew gnna meet up in Athens on the 17th
2	but my bday is tomorrow and i have to spend it in Natchitoches away from my family<<<<<<<<<<<<<<<
0	#asiabrief Kevin Rudd calls for T-shirt design to rival the Kevin-07 logo - Herald Sun: Brisbane TimesKevin Rudd... http://t.co/2yysQYbQ
1	SAEED: #NowPlaying: BEP, Ricky Martin and KT Tunstall! Great songs to get you through your Sunday! Hate the rain!! http://t.co/c9PmolGw
1	Tryna be more than temporary , love you everyday like February . I'm tryna make us soo official like #loverboy
2	@desboobs Breakout Kings went downhill when they killed the black dude first ep of the 2nd season.
1	If Seattle and Portland were knit together and covered by the California sun, you'd have San Fran. Kinda love it.
0	October 27 1962: U2 aircraft strays over Siberia. USAF interceptors sent to protect armed with nuclear warheads #Cuba1962
1	I was thrilled when Melissa McCarthy won an Emmy last night. She called me today to talk about her big win. http://t.co/OKM3X6DB
0	- Joseph Prince (FB):When your problems were in your hands, the weight and the burden may have crushe...When you... http://t.co/ZnKsuOPt
2	@ChiefWilli u wont be able to buy me that latte tomorrow if u work from 3-7 sillly, unless we go to gets it once were with troy and them o:
1	@USCCB Lifting up the people affected in those areas, especialy in NY and in NJ. May they experience God's holding them close to His heart!
0	ha!RT @amNewYork: After a weekend of subway mayhem, the MTA expects service to return to normal for your morning commute http://t.co/Xaw29WA
1	Take care (geddit) to see A Celebration of Harold Pinter at IP on Sat Aug 25 with celebrated actor Julian Sands - 01943 609539 for tickets
1	@Real_Liam_Payne Saturday I buy my ticket for the #TMHTOUR in Belgium! I'm so happy!!!!
0	Want to play in the @ohiou Homecoming Weekend beer pong tourney at Jackie O's on Sunday? Reply or DM us! $16 per team!
2	I think I may have spent too much on Carmelo Anthony. I only hope that his thick-framed black glasses will console me in the post-season.
1	@applelotte0 absolutely nothing will, they will be best friends forever :') when they won the NTA award for the 10th year that has to be....
0	"Before he was Dr. Seuss"" Theodor Seuss Geisel was an ad guy: http://t.co/MR16q4kf What was your 1st job? http://t.co/pL4RaN8R #MyFirstJob"""
0	@Tokcik @TBlaqsta mxm wena Rebo, i know how to..and you guys are flooding up my e-mails.tltltltltlltltlt.Rebo and Tk, OST tomorrow night???
0	Light Up A Life w/b on Sun, Nov 18 at Hospice of the Valley in Phoenix AZ http://t.co/recNthOb #pinterest #grief
2	How is it the dirt poor kids in 3rd world countries manage to get money to go to a show but kids in the Valley can't?
1	Headed to McAdory High to speak to the football team. Get these boys ready so they can straight boom on Brookwood tomorrow night #LehGo
1	Yay tomorrow I'll be going to Putrajaya for a walk. Woweee.
0	Word RT @K_Mapp: Smh RT @da_underdog: <==== Broncos fan for the night! I hope Tony Romo gets sacked at least 15 times. #Thatisall
1	Jasmine Curtis-Smith is nominated as Best New Female TV Personality (for Nandito Ako) in the 26th PMPC Star Awards for TV. Yay! =))
0	A three-month-old boy was found abandoned at a platform of the Chhatrapati Shivaji Terminus (CST) on Saturday night. http://t.co/qffIfZNN
1	I'll be doing the Senior Bowl fun run with my niece next Saturday
1	@coronasfinest ooo ... I think he's in Milan. Are you happy today?
1	Prior to last night the greatest thing Austin Rivers did in my book was make Lorenzo Brown fall at the NC Pro-Am
1	@jackseymour11 I may have an Android phone by the time I get back to school! :)
1	Interesting: Sacha Baron Cohen to play Freddie Mercury in the latter's biopic http://t.co/9cuku4s8
0	@BieberGomezTour aww my celebrity day is this thursday also, going as Jennifer Hudson though :)
0	@Van_Gucci1 you wanna go see inbetweeners next wednesday?
1	Now that the sun is on him, my iguana is more active.
2	Tomorrow October 25 Il Divo is presented in the valence Forum here in Venezuela! And I'm not going Hahaha
0	Tomorrow she is @RTEDigital reporter at Davos for Geeks. Perhaps she'll bring us home an internet gazillionaire instead http://t.co/YWhYslaV
1	Glad its Friday, but I wanna go to the NCS game... no fun when there isn't anything to do..
0	For the French fan of @RobLowe The tvmovie : Drew Peterson : untouchable Will be broadcasted Thusday 16 October at 2:55 PM on #TF1 !
1	#catherinebelll I watched good witch for the 1st time. what a wonderful show. I've seen all ur JAG and Army Wives. Ur fan Ara
2	Im going to be the Black Dahlia tomorrow and no ones going to get it because everyone is stupid.
2	@RSElectronics No I want my Raspberry Pi which I ordered from you in July... 19 weeks dispatch time is ridiculous!
1	@dgenerationx116 ok! I hope Jennette visit your city someday and you may have the chance to meet her :D
1	@RevJCMitchell Thought you might appreciate this photo taken of AJ at the Celebration Sunday better than anyone! http://t.co/Rfa01cr5
1	Looking forward to going to Carrow Road with my brother tonight #coys (he must've forgiven me for my behaviour at White Hart Lane in April)
0	Sprint takes control of Clearwire; now owns 51% stake, may buy it outright http://t.co/PcPAotps
2	Somebody braiding my hair tomorrow Idc who but if it doesn't look good I'm taking it out
0	Wednesday's Laugh: ESKOM: A little old lady answered a knock on the door one day, only to be confronted by a... http://t.co/MmwqsXvh
0	Little Mix are going to be on Kyle and Jackie O tomorrow morning :)
0	Fun Friday: a long procession of elementary school children march along the Ring Road in Iqaluit at around 3:15... http://t.co/P7G5wkgl
1	@AntonioBrown84 Got you in 6th rd. Have a great year! Here we go Steelers, here we go!
0	I also had a dream last night that football season started and the Ravens were playing the steelers and Ray Rice was running all over them
0	Cloud Computing: WHIPTAIL Talks Big Data & the Speed of Life at Cloud Expo - Soa Wolrd: The 10th... http://t.co/sYdr66M0 #bigdata #cloud
2	@badaxx_yella @fAY_PRiSSY @Pretty_tee1992 Whoever it is done pissed Ying and Yang off for the day, I just pray they make up by Friday
0	@oceanaswansea is it true LMFAO are there tomorrow ??
0	Danny Care and James Haskell recalled to the England side for the third Test against South Africa on Saturday,
0	The Clown has broken the record and become the 1st film to win 12 Brazilian Academy Awards yesterday. http://t.co/mbSGY3kt
2	"This is ball shit because I broken my ankle on Sunday at football the army won't let me in for 1year thanks Callum Twat"""""
0	Can you believe that The Salvation Army in Goshen is already working on Pancake Day (November 16) and Christmas... http://t.co/8XnrYIEh
0	July 29th 1995 was the time that that young savage had arrived
1	@surreycricket Looking forward to the Lions game tonight. Tele on, sound down, and Church on the radio. And the Rey with a form to dream of!
2	@stillawake Are you off somewhere nice? I'm bored today. Got a list of 395 applications I need to get ready for Windows 7. Tedious
0	There are now only EIGHT tickets left for @casualviolence 's November 5th show at the Leicester Square Theatre.. Get in quick folks!!!
1	Infinite's last date of their Japan Arena tour is on the 22nd of November. Lucky fans, they get to be with Dongwoo on his birthday.
1	@JoshuaPlethora BR's amazing food, music & culture scene may be encased in strip malls like a baby embedded in a king cake, but it's there.
1	@olbagofdonuts Sensationalism at its finest. Next thing you know we'll be hearing that Graham Harrell may take Aaron Rodgers' spot. SMH.
2	Terrible tragedy today in Russia with the loss of a great KHL team and an NHL great in Pavol Demitra
0	Does anyone want to trade a PlayStation Vita for a iPod touch 4th generation 32 gigabyte ?: http://t.co/z5vaPttT
0	@DCdotNerd 7th & Monroe is also only 2 blocks s, 1 block w of the metro exit on catholic side. Follow MBT signs
0	Quick Panch run with Dozer and Ying turns into me getting home at 1230 on Monday. #collegeproblems
1	Flight starring Denzel Washington was a good ass movie go see it tomorrow when it comes out
0	@kdbowe But how you gon handle it if you are announcing ON SUPER BOWL SUNDAY?!! You might put that gold back in yo grill.
1	@alexrubens Ever since Uncharted 3 and Mass Effect 3, I've been weary of third games. Then again this is technically the 5th. Can't wait!
0	@nielson1260 Sellout-shmellout @EdmontonOilers attendance in 1122 19th in league just above Preds. Small arena = small market.
1	They made a sky zone here in Covina across the street from the AMC. I'm definitely going sunday!(: who's down?
0	"RT @MJ_Dictionary: Michaeling: (v) (a): Talking or tweeting about Michael Jackson a lot. Examples: I was Michaeling all day today."""""
0	Actors have the Academy Awards, Recording Artists have the Grammys, and now..DJ's have the GSA's!! - NOMINEES ANNOUNCED TOMORROW 10/9
0	P&G shifts top executives to Singapore: SINGAPORE: US consumer giant Procter and Gamble (P&G) said Friday it wil... http://t.co/4TKp7C1b
0	LPG consumers can now fill up KYC form till Nov 15: The government has extended by 15 days the deadline for filling... http://t.co/tGzJfMUi
0	Griffin on fire tonight- 23 points at the end of the 3rd. Jordan with a double double 11points, SIXTEEN boards. LAC up 69-64 #clippers #NBA
0	@Benjy1416 Free. Just ask you post a tweet or video about it. But I can't send anything for 2 weeks as I'm flying to Japan tomorrow.
1	@plumpyTM Getting my Xbox back tomorrow! Honestly can't wait! - My friends wants a competitive 3v3, see if Cole is up for it man!
1	I love my girl Evelyn at work she switched shifts with me Saturday:)
0	Front Line with Kamran Shahid ANP Shahi Syed http://t.co/fyej6m9O
1	Throwback Thursday! Daddy and Joe Pa! RIP to, in my eyes, still the most winningest coach in college footbal http://t.co/VhJcXZOR
1	Getting off the comp early tonight- going to watch my new Elvis Presley DVD that came today. :)
0	Amanda Knox Wins Another Round in Appeal: Amanda Knox won a skirmish today in the appeal of her murder convictio... http://t.co/CZaLPtZ
0	Ironically, we get to see both of the teams that'll be in the Super Bowl on the 1st day of preseason football. The Eagles & Pats.
1	Enjoyed the FLOTUS today in FL! @MichelleObama u r BRILLIANT...simply put! Glad I voted Saturday #Obama2012 #DUVAL http://t.co/0Szz0XM7
0	@BryanDFischer @billyliucci Where is the 14th coming from? Oklahoma? Clemson? I see SEC going to 16 before 13.
0	Brand new updated logo, edited by David Taylor the new Executive Producer of ROC-TV. First introduction video will be up tomorrow!
2	Well hell. I'm drivin, by myself, in NEBRASKA tomorrow. Why do I get the feeling that this will not end well....
0	According to reports, Lions rookie RB Mikel Leshoure was carted off field today with a left leg injury. Anyone surprised?!?!
0	"About to begin our sojourn on Mysterious Island"" for VBS. Plane crash, storm, chased by pirates...and that's just 1st night. 3 times each"""
0	ARRIVAL of ship: NMS 202 Port: ABU DHABI Time: Nov 2 2012 6:21AM (UTC) (Time of arrival/departure is the time the vessel approach...
0	ALMOST forgot about VCU's Open House this Saturday!
1	Hanging with Katie & making fun of OKC tropes. This is an awesome Thursday night.
0	Thursday Night Football Open Thread - Buccaneers vs. Vikings: Tonight, the Tampa Bay Buccaneers will take on the... http://t.co/RIPETXV5
0	On November 3 and 4th the Black is Back Coalition for Social Justice, Peace and Reparations is sponsoring a... http://t.co/Bwg7SxJr
1	@HulkHogan Hulk, would you be interesting in coming on my show on ESPN 1040 Tampa Bay one Sunday to chat?
0	Yo unnu memba #AmbroZia THIS SATURDAY at Oneil's Place enuh!!!!!! Bear TingZz Production it loud!!! U hav u ticket yet?!?!?
0	George Zimmerman will face court June 10th for the murder of Trayvon Martin.
0	@CountryGirl_731 we changed seats in dental lol, you're in Ash's old seat and the chapter is due tomorrow
2	"@philipwkleung 3 grown adult males watching Kung Fu Panda 2. On 2nd thought it would be awkward anywhere but HK, land of Murses"""""
2	Horrible dream lady night....I'm tiered but today is my Friday and its the start of the RODEO tonight #hearthorses
0	@omar_quraishi Obama has over 8 million followers.I think only a few read every tweet. That may be the case with all others.
1	Aye if u guys like basketball the NBA League pass is free for November 6th find the channels on Comcast or Direct TV
0	Plies is just Kirk Franklin on a Saturday night
0	You only have three days left, this Sunday is the last day to swim at Fairground pool this season.
0	@Lauren_Cranford I walked out and had trina d/c her....I'll have to fill u in Saturday....I wrote a full pg progress note about it
1	@parkiesc everythings good thanks mate (arsenal aside), jobs going really well - hope everythings well your end? Should be at cobham on Sat!
2	@TheAmazingSalah You're saying perseverance in all instances. That doesn't mean #OccupyAUC is equivalent to 25 Jan revolution. see the diff?
0	I have to pay attention what to ask the Universe: Tomorrow starting a course on Astrology and its Antroposophical interpretations. :-o
1	@hannahlanase08 Only Sofia Andres will go here on Sunday at SM Bacolod. . 5pm. . are you going ? ;) -T
1	Would love to know the truth about Amanda Knox. http://t.co/CqW8Nbw8
2	Grrrrrrr need a new profile pic but can't find the right one And this stupid iPad can't take photos cause I have the 1st one grrrrrrr
1	Happy 4th from the Bomb Squad! http://t.co/aEkrD7OV
2	Zaheer Khan was injured on the 1st test, day 1 of Eng's tour. Steve Finn is now injured(thigh injury) on the day 1 of 1st tour game. Hmmm.
2	registering for my ACT's and SAT's at the last minute -____- I am so tired
1	SPOILER ALERT!!! Watch the Teen Choice Awards on Studio 23 this Sunday, Christina Grimmie might be there. Have a GOOD WEEKEND!
0	@wayne_hay will you be in Myanmar on Saturday? I work with Tom at Spark PR in BKK. We have an event on Saturday in Yangon with Visa
0	Mizzou Links, 9-522: Holy smokes, it's Wednesday already? I haven't even posted Bill Carter's SELA photo... http://t.co/ldBya3wY #NCAAF
0	Stars Play Hollywood Icons - JANE FONDA & ALAN RICKMAN AS NANCY http://t.co/ZovWAHzB @cgendrolis we may just have to c this 2gether!
1	The Woman In Black - the legendary ghost thriller, touring to Dubai and Abu Dhabi in November & December. More... http://t.co/2uz56zci
1	Inmarsat's SwiftBroadband Soars to New Heights: Inmarsat (LSE:ISAT.L), the leading provider of global mobile sat... http://t.co/wYM5S74b
0	What march just went through Bethnal green?
0	Alesana and Miss May I at the House of Blues tonight? Don't mind if I dooo.
1	Yesterday we shocked IRELAND at the last moment...by taking a game away from them... Today we should better... http://fb.me/16j076n8R
1	@spatoon I saw her on Tuesday by Java Jazz. And I can't help it if girls like me LOL :P
